CourseID,Year,Month,MonthlyEnrollments,MonthlyRevenue,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherID,TeacherName,Expertise,YearsOfExperience,TeacherRating,PriceBand,DurationBucket,RatingTier,ExperienceBucket,Quarter,Season,PastEnrollmentCount,AverageRevenue,RevenuePerEnrollment,AverageMonthlyRevenue,AverageMonthlyEnrollment
CR00020,2025,5,11,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Good,10+,2,Spring,44,0.0,0.0,0.0,10.333333333333334
CR00020,2025,6,20,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Good,10+,2,Summer,55,0.0,0.0,0.0,10.666666666666666
CR00020,2025,7,9,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Good,10+,3,Summer,75,0.0,0.0,0.0,13.0
CR00020,2025,8,14,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Good,10+,3,Summer,84,0.0,0.0,0.0,13.333333333333334
CR00020,2025,9,15,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Good,10+,3,Autumn,98,0.0,0.0,0.0,14.333333333333334
CR00020,2025,10,13,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Good,10+,4,Autumn,113,0.0,0.0,0.0,12.666666666666666
CR00020,2025,11,16,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Good,10+,4,Autumn,126,0.0,0.0,0.0,14.0
CR00020,2025,12,13,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Good,10+,4,Winter,142,0.0,0.0,0.0,14.666666666666666
CR00021,2025,1,17,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,1,Winter,0,0.0,0.0,0.0,14.5
CR00021,2025,2,8,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,1,Winter,17,0.0,0.0,0.0,16.5
CR00021,2025,3,18,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,1,Spring,25,0.0,0.0,0.0,12.5
CR00021,2025,4,17,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,2,Spring,43,0.0,0.0,0.0,14.333333333333334
CR00021,2025,5,18,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,2,Spring,60,0.0,0.0,0.0,14.333333333333334
CR00021,2025,6,9,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,2,Summer,78,0.0,0.0,0.0,17.666666666666668
CR00021,2025,7,23,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00057,Brittany Scott,Data Science,7,3.44,Free,Short,Average,6-10 years,3,Summer,87,0.0,0.0,0.0,14.666666666666666
CR00021,2025,8,18,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,3,Summer,110,0.0,0.0,0.0,16.666666666666668
CR00021,2025,9,19,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,3,Autumn,128,0.0,0.0,0.0,16.666666666666668
CR00021,2025,10,12,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,4,Autumn,147,0.0,0.0,0.0,20.0
CR00021,2025,11,17,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,4,Autumn,159,0.0,0.0,0.0,16.333333333333332
CR00021,2025,12,20,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,4,Winter,176,0.0,0.0,0.0,16.0
CR00022,2025,1,19,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,1,Winter,0,0.0,0.0,0.0,14.5
CR00022,2025,2,17,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,1,Winter,19,0.0,0.0,0.0,18.0
CR00022,2025,3,18,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,1,Spring,36,0.0,0.0,0.0,18.0
CR00022,2025,4,11,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,2,Spring,54,0.0,0.0,0.0,18.0
CR00022,2025,5,13,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,2,Spring,65,0.0,0.0,0.0,15.333333333333334
CR00022,2025,6,14,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,2,Summer,78,0.0,0.0,0.0,14.0
CR00022,2025,7,11,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,3,Summer,92,0.0,0.0,0.0,12.666666666666666
CR00022,2025,8,15,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,3,Summer,103,0.0,0.0,0.0,12.666666666666666
CR00022,2025,9,18,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,3,Autumn,118,0.0,0.0,0.0,13.333333333333334
CR00022,2025,10,15,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,4,Autumn,136,0.0,0.0,0.0,14.666666666666666
CR00022,2025,11,12,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,4,Autumn,151,0.0,0.0,0.0,16.0
CR00022,2025,12,14,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,4,Winter,163,0.0,0.0,0.0,15.0
CR00023,2025,1,15,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,1,Winter,0,0.0,0.0,0.0,13.5
CR00023,2025,2,18,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,1,Winter,15,0.0,0.0,0.0,13.5
CR00023,2025,3,15,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,1,Spring,33,0.0,0.0,0.0,16.5
CR00023,2025,4,18,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,2,Spring,48,0.0,0.0,0.0,16.0
CR00023,2025,5,16,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,2,Spring,66,0.0,0.0,0.0,17.0
CR00023,2025,6,17,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,2,Summer,82,0.0,0.0,0.0,16.333333333333332
CR00023,2025,7,22,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,3,Summer,99,0.0,0.0,0.0,17.0
CR00023,2025,8,11,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,3,Summer,121,0.0,0.0,0.0,18.333333333333332
CR00023,2025,9,11,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,3,Autumn,132,0.0,0.0,0.0,16.666666666666668
CR00023,2025,10,12,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,4,Autumn,143,0.0,0.0,0.0,14.666666666666666
CR00023,2025,11,13,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,4,Autumn,155,0.0,0.0,0.0,11.333333333333334
CR00023,2025,12,17,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Short,Average,10+,4,Winter,168,0.0,0.0,0.0,12.0
CR00024,2025,1,9,1059.1200000000001,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,1,Winter,0,0.0,0.0,0.0,12.5
CR00024,2025,2,10,1176.8000000000002,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00016,David Carlson,Data Science,1,2.92,Low,Long,Average,0-2 years,1,Winter,9,1059.12,117.67999999999999,529.5599999999991,11.0
CR00024,2025,3,12,1412.16,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,1,Spring,19,1117.96,117.68,1117.9599999999991,9.5
CR00024,2025,4,11,1294.48,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,2,Spring,31,1216.0266666666669,117.68,1216.0266666666662,10.333333333333334
CR00024,2025,5,14,1647.52,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Low,Long,Average,10+,2,Spring,42,1235.6399999999999,117.67999999999999,1294.4799999999993,11.0
CR00024,2025,6,24,2824.32,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Low,Long,Average,10+,2,Summer,56,1318.0160000000003,117.68000000000004,1451.386666666666,12.333333333333334
CR00024,2025,7,16,1882.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Low,Long,Average,10+,3,Summer,80,1569.0666666666668,117.68000000000002,1922.106666666666,16.333333333333332
CR00024,2025,8,8,941.44,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Low,Long,Average,10+,3,Summer,96,1613.8971428571429,117.68,2118.24,18.0
CR00024,2025,9,17,2000.5600000000002,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Low,Long,Average,10+,3,Autumn,104,1529.8400000000001,117.68,1882.8799999999994,16.0
CR00024,2025,10,13,1529.8400000000001,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,4,Autumn,121,1582.1422222222222,117.68,1608.2933333333328,13.666666666666666
CR00024,2025,11,18,2118.2400000000002,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Low,Long,Average,10+,4,Autumn,134,1576.912,117.68,1490.6133333333328,12.666666666666666
CR00024,2025,12,14,1647.52,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,4,Winter,152,1626.1236363636365,117.68,1882.8799999999999,16.0
CR00025,2025,1,15,4493.55,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Medium,Long,Average,10+,1,Winter,0,0.0,0.0,1824.0399999999995,15.5
CR00025,2025,2,16,4793.12,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Long,Average,10+,1,Winter,15,4493.55,299.57,3305.894999999999,16.5
CR00025,2025,3,19,5691.83,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Long,Average,10+,1,Spring,31,4643.335,299.57,4643.334999999999,15.5
CR00025,2025,4,23,6890.11,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Medium,Long,Average,10+,2,Spring,50,4992.833333333333,299.57,4992.833333333333,16.666666666666668
CR00025,2025,5,24,7189.68,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Medium,Long,Average,10+,2,Spring,73,5467.1525,299.57,5791.686666666666,19.333333333333332
CR00025,2025,6,9,2696.13,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Long,Average,10+,2,Summer,97,5811.657999999999,299.57,6590.54,22.0
CR00025,2025,7,10,2995.7,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Medium,Long,Average,10+,3,Summer,106,5292.403333333334,299.57,5591.973333333332,18.666666666666668
CR00025,2025,8,15,4493.55,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Medium,Long,Average,10+,3,Summer,116,4964.302857142857,299.56999999999994,4293.836666666666,14.333333333333334
CR00025,2025,9,20,5991.4,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Medium,Long,Average,10+,3,Autumn,131,4905.45875,299.57,3395.1266666666656,11.333333333333334
CR00025,2025,10,12,3594.84,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Long,Average,10+,4,Autumn,151,5026.11888888889,299.57000000000005,4493.549999999999,15.0
CR00025,2025,11,13,3894.41,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Medium,Long,Average,10+,4,Autumn,163,4882.991,299.57,4693.263333333332,15.666666666666666
CR00025,2025,12,16,4793.12,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Long,Average,10+,4,Winter,176,4793.12,299.57,4493.549999999999,15.0
CR00026,2025,1,14,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Excellent,10+,1,Winter,0,0.0,0.0,3744.624999999999,12.5
CR00026,2025,2,16,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00049,Valerie Wiley,Machine Learning,6,3.46,Free,Long,Excellent,6-10 years,1,Winter,14,0.0,0.0,1947.204999999999,13.5
CR00026,2025,3,11,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Excellent,10+,1,Spring,30,0.0,0.0,0.0,15.0
CR00026,2025,4,14,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Excellent,10+,2,Spring,41,0.0,0.0,0.0,13.666666666666666
CR00026,2025,5,16,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Excellent,10+,2,Spring,55,0.0,0.0,0.0,13.666666666666666
CR00026,2025,6,15,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Excellent,10+,2,Summer,71,0.0,0.0,0.0,13.666666666666666
CR00026,2025,7,15,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Excellent,10+,3,Summer,86,0.0,0.0,0.0,15.0
CR00026,2025,8,18,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Excellent,10+,3,Summer,101,0.0,0.0,0.0,15.333333333333334
CR00026,2025,9,20,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Excellent,10+,3,Autumn,119,0.0,0.0,0.0,16.0
CR00026,2025,10,12,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Excellent,10+,4,Autumn,139,0.0,0.0,0.0,17.666666666666668
CR00026,2025,11,11,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Excellent,10+,4,Autumn,151,0.0,0.0,0.0,16.666666666666668
CR00026,2025,12,10,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Excellent,10+,4,Winter,162,0.0,0.0,0.0,14.333333333333334
CR00027,2025,1,13,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00049,Valerie Wiley,Machine Learning,6,3.46,Free,Short,Average,6-10 years,1,Winter,0,0.0,0.0,0.0,11.5
CR00027,2025,2,12,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,1,Winter,13,0.0,0.0,0.0,12.0
CR00027,2025,3,8,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,1,Spring,25,0.0,0.0,0.0,12.5
CR00027,2025,4,10,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00049,Valerie Wiley,Machine Learning,6,3.46,Free,Short,Average,6-10 years,2,Spring,33,0.0,0.0,0.0,11.0
CR00027,2025,5,16,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,2,Spring,43,0.0,0.0,0.0,10.0
CR00027,2025,6,13,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,2,Summer,59,0.0,0.0,0.0,11.333333333333334
CR00027,2025,7,14,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,3,Summer,72,0.0,0.0,0.0,13.0
CR00027,2025,8,18,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,3,Summer,86,0.0,0.0,0.0,14.333333333333334
CR00027,2025,9,10,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,3,Autumn,104,0.0,0.0,0.0,15.0
CR00027,2025,10,10,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,4,Autumn,114,0.0,0.0,0.0,14.0
CR00027,2025,11,18,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,4,Autumn,124,0.0,0.0,0.0,12.666666666666666
CR00027,2025,12,10,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Short,Average,10+,4,Winter,142,0.0,0.0,0.0,12.666666666666666
CR00028,2025,1,17,13.26,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,1,Winter,0,0.0,0.0,0.0,14.0
CR00028,2025,2,10,7.800000000000001,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,1,Winter,17,13.260000000000002,0.7800000000000001,6.62999999999909,17.5
CR00028,2025,3,20,15.600000000000001,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,1,Spring,27,10.530000000000001,0.7800000000000001,10.529999999999092,13.5
CR00028,2025,4,16,12.48,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,2,Spring,47,12.219999999999999,0.7799999999999999,12.219999999999395,15.666666666666666
CR00028,2025,5,15,11.700000000000001,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,2,Spring,63,12.285,0.78,11.959999999999395,15.333333333333334
CR00028,2025,6,16,12.48,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,2,Summer,78,12.168000000000001,0.78,13.259999999999394,17.0
CR00028,2025,7,16,12.48,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,3,Summer,94,12.22,0.78,12.219999999999393,15.666666666666666
CR00028,2025,8,15,11.700000000000001,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,3,Summer,110,12.257142857142856,0.78,12.219999999999395,15.666666666666666
CR00028,2025,9,16,12.48,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,3,Autumn,125,12.1875,0.78,12.219999999999395,15.666666666666666
CR00028,2025,10,10,7.800000000000001,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,4,Autumn,141,12.22,0.78,12.219999999999395,15.666666666666666
CR00028,2025,11,9,7.0200000000000005,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,4,Autumn,151,11.778000000000002,0.7800000000000001,10.659999999999394,13.666666666666666
CR00028,2025,12,11,8.58,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Yolanda Levine,Machine Learning,21,4.97,Low,Long,Average,10+,4,Winter,160,11.345454545454546,0.78,9.099999999999394,11.666666666666666
CR00029,2025,1,14,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,1,Winter,0,0.0,0.0,7.4099999999990915,9.5
CR00029,2025,2,9,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,1,Winter,14,0.0,0.0,3.5099999999990907,11.5
CR00029,2025,3,11,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,1,Spring,23,0.0,0.0,0.0,11.5
CR00029,2025,4,15,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,2,Spring,34,0.0,0.0,0.0,11.333333333333334
CR00029,2025,5,15,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00038,Jeffrey Clark,Digital Marketing,1,2.38,Free,Medium,Average,0-2 years,2,Spring,49,0.0,0.0,0.0,11.666666666666666
CR00029,2025,6,16,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00026,Patrick Wilson,Web Development,1,2.83,Free,Medium,Average,0-2 years,2,Summer,64,0.0,0.0,0.0,13.666666666666666
CR00029,2025,7,9,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,3,Summer,80,0.0,0.0,0.0,15.333333333333334
CR00029,2025,8,13,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,3,Summer,89,0.0,0.0,0.0,13.333333333333334
CR00029,2025,9,21,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00049,Valerie Wiley,Machine Learning,6,3.46,Free,Medium,Average,6-10 years,3,Autumn,102,0.0,0.0,0.0,12.666666666666666
